time,temperature_2m_max,temperature_2m_min,precipitation_sum,date,city,latitude,longitude,month
2022-08-03,31.5,23.6,0.0,2022-08-03,Mostaganem,35.93,0.09,8
2022-08-04,33.0,21.7,0.0,2022-08-04,Mostaganem,35.93,0.09,8
2022-08-05,34.5,24.9,0.0,2022-08-05,Mostaganem,35.93,0.09,8
2022-08-06,29.7,23.8,0.0,2022-08-06,Mostaganem,35.93,0.09,8
2022-08-07,28.7,22.7,0.0,2022-08-07,Mostaganem,35.93,0.09,8
2022-08-08,28.4,22.3,0.3,2022-08-08,Mostaganem,35.93,0.09,8
2022-08-09,33.8,23.1,0.0,2022-08-09,Mostaganem,35.93,0.09,8
2022-08-10,38.5,28.3,0.0,2022-08-10,Mostaganem,35.93,0.09,8
2022-08-11,30.0,24.2,0.0,2022-08-11,Mostaganem,35.93,0.09,8
2022-08-12,31.3,22.8,0.0,2022-08-12,Mostaganem,35.93,0.09,8
2022-08-13,40.6,22.9,0.0,2022-08-13,Mostaganem,35.93,0.09,8
2022-08-14,37.9,26.2,0.0,2022-08-14,Mostaganem,35.93,0.09,8
2022-08-15,29.4,25.2,0.0,2022-08-15,Mostaganem,35.93,0.09,8
2022-08-16,29.5,23.9,0.0,2022-08-16,Mostaganem,35.93,0.09,8
2022-08-17,28.3,23.0,0.0,2022-08-17,Mostaganem,35.93,0.09,8
2022-08-18,28.1,21.4,0.0,2022-08-18,Mostaganem,35.93,0.09,8
2022-08-19,31.5,20.0,0.0,2022-08-19,Mostaganem,35.93,0.09,8
2022-08-20,32.7,20.3,0.0,2022-08-20,Mostaganem,35.93,0.09,8
2022-08-21,28.4,20.9,0.0,2022-08-21,Mostaganem,35.93,0.09,8
2022-08-22,32.7,20.5,0.0,2022-08-22,Mostaganem,35.93,0.09,8
2022-08-23,32.6,20.7,0.0,2022-08-23,Mostaganem,35.93,0.09,8
2022-08-24,32.9,22.7,0.0,2022-08-24,Mostaganem,35.93,0.09,8
2022-08-25,28.7,23.6,0.0,2022-08-25,Mostaganem,35.93,0.09,8
2022-08-26,29.0,22.2,0.2,2022-08-26,Mostaganem,35.93,0.09,8
2022-08-27,29.9,22.2,0.0,2022-08-27,Mostaganem,35.93,0.09,8
2022-08-28,32.6,23.6,0.0,2022-08-28,Mostaganem,35.93,0.09,8
2022-08-29,32.7,24.8,0.0,2022-08-29,Mostaganem,35.93,0.09,8
2022-08-30,33.6,24.0,0.0,2022-08-30,Mostaganem,35.93,0.09,8
2022-08-31,31.4,23.6,0.0,2022-08-31,Mostaganem,35.93,0.09,8
2022-09-01,32.9,24.0,0.0,2022-09-01,Mostaganem,35.93,0.09,9
2022-09-02,33.3,25.4,0.0,2022-09-02,Mostaganem,35.93,0.09,9
2022-09-03,30.6,23.1,0.1,2022-09-03,Mostaganem,35.93,0.09,9
2022-09-04,28.4,22.6,0.0,2022-09-04,Mostaganem,35.93,0.09,9
2022-09-05,28.7,22.5,0.0,2022-09-05,Mostaganem,35.93,0.09,9
2022-09-06,30.5,22.9,0.0,2022-09-06,Mostaganem,35.93,0.09,9
2022-09-07,28.2,22.8,0.0,2022-09-07,Mostaganem,35.93,0.09,9
2022-09-08,29.0,21.9,0.0,2022-09-08,Mostaganem,35.93,0.09,9
2022-09-09,30.1,20.0,0.0,2022-09-09,Mostaganem,35.93,0.09,9
2022-09-10,31.0,19.9,0.0,2022-09-10,Mostaganem,35.93,0.09,9
2022-09-11,31.4,21.3,0.0,2022-09-11,Mostaganem,35.93,0.09,9
2022-09-12,36.4,24.5,0.0,2022-09-12,Mostaganem,35.93,0.09,9
2022-09-13,38.4,24.2,0.0,2022-09-13,Mostaganem,35.93,0.09,9
2022-09-14,26.6,23.5,0.0,2022-09-14,Mostaganem,35.93,0.09,9
2022-09-15,26.1,22.1,0.4,2022-09-15,Mostaganem,35.93,0.09,9
2022-09-16,26.3,20.8,0.0,2022-09-16,Mostaganem,35.93,0.09,9
2022-09-17,27.0,20.5,0.0,2022-09-17,Mostaganem,35.93,0.09,9
2022-09-18,31.1,22.8,0.0,2022-09-18,Mostaganem,35.93,0.09,9
2022-09-19,27.7,20.9,0.0,2022-09-19,Mostaganem,35.93,0.09,9
2022-09-20,26.1,22.0,1.3,2022-09-20,Mostaganem,35.93,0.09,9
2022-09-21,26.0,21.5,1.4,2022-09-21,Mostaganem,35.93,0.09,9
2022-09-22,26.1,20.2,0.2,2022-09-22,Mostaganem,35.93,0.09,9
2022-09-23,27.8,17.9,0.0,2022-09-23,Mostaganem,35.93,0.09,9
2022-09-24,29.5,21.3,0.0,2022-09-24,Mostaganem,35.93,0.09,9
2022-09-25,26.6,20.7,0.0,2022-09-25,Mostaganem,35.93,0.09,9
2022-09-26,22.8,19.2,5.7,2022-09-26,Mostaganem,35.93,0.09,9
2022-09-27,24.3,18.8,0.2,2022-09-27,Mostaganem,35.93,0.09,9
2022-09-28,24.6,18.2,0.0,2022-09-28,Mostaganem,35.93,0.09,9
2022-09-29,23.7,19.3,0.1,2022-09-29,Mostaganem,35.93,0.09,9
2022-09-30,21.7,16.8,16.3,2022-09-30,Mostaganem,35.93,0.09,9
2022-10-01,23.1,14.3,0.0,2022-10-01,Mostaganem,35.93,0.09,10
2022-10-02,29.2,17.3,0.0,2022-10-02,Mostaganem,35.93,0.09,10
2022-10-03,31.8,21.0,0.2,2022-10-03,Mostaganem,35.93,0.09,10
2022-10-04,25.9,18.9,0.1,2022-10-04,Mostaganem,35.93,0.09,10
2022-10-05,24.7,18.2,0.0,2022-10-05,Mostaganem,35.93,0.09,10
2022-10-06,24.7,17.7,0.0,2022-10-06,Mostaganem,35.93,0.09,10
2022-10-07,29.1,18.4,0.0,2022-10-07,Mostaganem,35.93,0.09,10
2022-10-08,28.9,22.4,0.0,2022-10-08,Mostaganem,35.93,0.09,10
2022-10-09,28.1,20.2,0.0,2022-10-09,Mostaganem,35.93,0.09,10
2022-10-10,24.6,18.8,0.3,2022-10-10,Mostaganem,35.93,0.09,10
2022-10-11,24.6,19.0,0.8,2022-10-11,Mostaganem,35.93,0.09,10
2022-10-12,24.2,18.9,1.5,2022-10-12,Mostaganem,35.93,0.09,10
2022-10-13,25.6,18.3,0.0,2022-10-13,Mostaganem,35.93,0.09,10
2022-10-14,24.9,16.5,0.0,2022-10-14,Mostaganem,35.93,0.09,10
2022-10-15,29.2,18.5,0.0,2022-10-15,Mostaganem,35.93,0.09,10
2022-10-16,29.1,18.5,0.0,2022-10-16,Mostaganem,35.93,0.09,10
2022-10-17,32.1,24.0,0.0,2022-10-17,Mostaganem,35.93,0.09,10
2022-10-18,31.1,20.8,0.0,2022-10-18,Mostaganem,35.93,0.09,10
2022-10-19,32.1,19.6,0.0,2022-10-19,Mostaganem,35.93,0.09,10
2022-10-20,25.8,19.1,0.0,2022-10-20,Mostaganem,35.93,0.09,10
2022-10-21,26.8,18.1,0.0,2022-10-21,Mostaganem,35.93,0.09,10
2022-10-22,30.8,18.0,0.0,2022-10-22,Mostaganem,35.93,0.09,10
2022-10-23,31.0,20.3,0.0,2022-10-23,Mostaganem,35.93,0.09,10
2022-10-24,31.5,21.8,0.0,2022-10-24,Mostaganem,35.93,0.09,10
2022-10-25,33.5,21.2,0.0,2022-10-25,Mostaganem,35.93,0.09,10
2022-10-26,29.9,21.1,0.0,2022-10-26,Mostaganem,35.93,0.09,10
2022-10-27,30.8,19.7,0.0,2022-10-27,Mostaganem,35.93,0.09,10
2022-10-28,27.4,16.2,0.0,2022-10-28,Mostaganem,35.93,0.09,10
2022-10-29,26.3,14.9,0.0,2022-10-29,Mostaganem,35.93,0.09,10
2022-10-30,23.0,17.0,0.0,2022-10-30,Mostaganem,35.93,0.09,10
2022-10-31,26.0,14.7,0.0,2022-10-31,Mostaganem,35.93,0.09,10
2022-11-01,25.2,18.2,0.0,2022-11-01,Mostaganem,35.93,0.09,11
2022-11-02,23.5,16.1,0.0,2022-11-02,Mostaganem,35.93,0.09,11
2022-11-03,22.1,16.3,0.0,2022-11-03,Mostaganem,35.93,0.09,11
2022-11-04,22.6,17.9,3.3,2022-11-04,Mostaganem,35.93,0.09,11
2022-11-05,22.4,15.7,0.1,2022-11-05,Mostaganem,35.93,0.09,11
2022-11-06,22.8,14.5,0.0,2022-11-06,Mostaganem,35.93,0.09,11
2022-11-07,24.7,13.8,0.0,2022-11-07,Mostaganem,35.93,0.09,11
2022-11-08,23.5,15.5,0.0,2022-11-08,Mostaganem,35.93,0.09,11
2022-11-09,22.1,14.4,0.0,2022-11-09,Mostaganem,35.93,0.09,11
2022-11-10,21.6,15.6,3.9,2022-11-10,Mostaganem,35.93,0.09,11
2022-11-11,28.1,14.9,0.0,2022-11-11,Mostaganem,35.93,0.09,11
2022-11-12,27.7,17.7,0.0,2022-11-12,Mostaganem,35.93,0.09,11
2022-11-13,25.2,17.3,0.0,2022-11-13,Mostaganem,35.93,0.09,11
2022-11-14,21.7,15.2,0.0,2022-11-14,Mostaganem,35.93,0.09,11
2022-11-15,23.0,16.0,0.0,2022-11-15,Mostaganem,35.93,0.09,11
2022-11-16,20.0,17.4,3.5,2022-11-16,Mostaganem,35.93,0.09,11
2022-11-17,22.6,18.7,3.3,2022-11-17,Mostaganem,35.93,0.09,11
2022-11-18,21.7,13.3,10.6,2022-11-18,Mostaganem,35.93,0.09,11
2022-11-19,15.5,12.7,32.4,2022-11-19,Mostaganem,35.93,0.09,11
2022-11-20,18.2,14.4,0.0,2022-11-20,Mostaganem,35.93,0.09,11
2022-11-21,21.0,12.1,0.0,2022-11-21,Mostaganem,35.93,0.09,11
2022-11-22,19.1,16.2,4.8,2022-11-22,Mostaganem,35.93,0.09,11
2022-11-23,20.7,16.6,0.2,2022-11-23,Mostaganem,35.93,0.09,11
2022-11-24,22.1,14.3,0.0,2022-11-24,Mostaganem,35.93,0.09,11
2022-11-25,19.6,14.6,0.6,2022-11-25,Mostaganem,35.93,0.09,11
2022-11-26,18.9,11.3,0.1,2022-11-26,Mostaganem,35.93,0.09,11
2022-11-27,20.0,10.2,0.0,2022-11-27,Mostaganem,35.93,0.09,11
2022-11-28,18.6,11.3,1.7,2022-11-28,Mostaganem,35.93,0.09,11
2022-11-29,17.0,9.6,0.0,2022-11-29,Mostaganem,35.93,0.09,11
2022-11-30,18.5,9.5,0.0,2022-11-30,Mostaganem,35.93,0.09,11
2022-12-01,16.5,8.4,0.0,2022-12-01,Mostaganem,35.93,0.09,12
2022-12-02,14.7,10.9,1.9,2022-12-02,Mostaganem,35.93,0.09,12
2022-12-03,15.0,9.6,1.1,2022-12-03,Mostaganem,35.93,0.09,12
2022-12-04,21.8,11.3,0.0,2022-12-04,Mostaganem,35.93,0.09,12
2022-12-05,23.6,13.4,0.0,2022-12-05,Mostaganem,35.93,0.09,12
2022-12-06,18.3,14.4,4.8,2022-12-06,Mostaganem,35.93,0.09,12
2022-12-07,19.8,12.2,0.0,2022-12-07,Mostaganem,35.93,0.09,12
2022-12-08,22.3,12.2,2.9,2022-12-08,Mostaganem,35.93,0.09,12
2022-12-09,23.0,16.4,0.0,2022-12-09,Mostaganem,35.93,0.09,12
2022-12-10,18.0,15.7,14.6,2022-12-10,Mostaganem,35.93,0.09,12
2022-12-11,20.8,15.1,3.8,2022-12-11,Mostaganem,35.93,0.09,12
2022-12-12,21.6,17.0,0.0,2022-12-12,Mostaganem,35.93,0.09,12
2022-12-13,23.2,17.0,0.0,2022-12-13,Mostaganem,35.93,0.09,12
2022-12-14,22.4,17.8,2.3,2022-12-14,Mostaganem,35.93,0.09,12
2022-12-15,19.2,14.8,6.3,2022-12-15,Mostaganem,35.93,0.09,12
2022-12-16,18.0,12.0,0.3,2022-12-16,Mostaganem,35.93,0.09,12
2022-12-17,16.0,12.4,7.2,2022-12-17,Mostaganem,35.93,0.09,12
2022-12-18,18.3,10.9,0.0,2022-12-18,Mostaganem,35.93,0.09,12
2022-12-19,20.6,11.9,0.0,2022-12-19,Mostaganem,35.93,0.09,12
2022-12-20,17.2,12.6,0.0,2022-12-20,Mostaganem,35.93,0.09,12
2022-12-21,18.3,12.7,1.0,2022-12-21,Mostaganem,35.93,0.09,12
2022-12-22,18.1,12.5,0.0,2022-12-22,Mostaganem,35.93,0.09,12
2022-12-23,20.0,12.4,0.0,2022-12-23,Mostaganem,35.93,0.09,12
2022-12-24,21.0,12.4,0.0,2022-12-24,Mostaganem,35.93,0.09,12
2022-12-25,22.9,13.2,0.0,2022-12-25,Mostaganem,35.93,0.09,12
2022-12-26,21.1,11.6,0.0,2022-12-26,Mostaganem,35.93,0.09,12
2022-12-27,20.8,11.0,0.0,2022-12-27,Mostaganem,35.93,0.09,12
2022-12-28,21.0,10.8,0.0,2022-12-28,Mostaganem,35.93,0.09,12
2022-12-29,17.1,10.8,0.0,2022-12-29,Mostaganem,35.93,0.09,12
2022-12-30,19.2,10.6,0.0,2022-12-30,Mostaganem,35.93,0.09,12
2022-12-31,20.9,10.5,0.0,2022-12-31,Mostaganem,35.93,0.09,12
2023-01-01,20.6,11.0,0.0,2023-01-01,Mostaganem,35.93,0.09,1
2023-01-02,18.2,11.5,0.0,2023-01-02,Mostaganem,35.93,0.09,1
2023-01-03,18.2,8.7,0.0,2023-01-03,Mostaganem,35.93,0.09,1
2023-01-04,17.3,8.1,0.0,2023-01-04,Mostaganem,35.93,0.09,1
2023-01-05,15.5,8.4,0.0,2023-01-05,Mostaganem,35.93,0.09,1
2023-01-06,15.3,7.9,0.0,2023-01-06,Mostaganem,35.93,0.09,1
2023-01-07,15.0,8.1,0.0,2023-01-07,Mostaganem,35.93,0.09,1
2023-01-08,18.9,10.2,0.0,2023-01-08,Mostaganem,35.93,0.09,1
2023-01-09,18.9,15.1,0.0,2023-01-09,Mostaganem,35.93,0.09,1
2023-01-10,17.8,12.8,1.7,2023-01-10,Mostaganem,35.93,0.09,1
2023-01-11,17.1,11.4,0.0,2023-01-11,Mostaganem,35.93,0.09,1
2023-01-12,17.2,11.3,0.0,2023-01-12,Mostaganem,35.93,0.09,1
2023-01-13,15.8,10.8,0.0,2023-01-13,Mostaganem,35.93,0.09,1
2023-01-14,16.8,9.4,0.0,2023-01-14,Mostaganem,35.93,0.09,1
2023-01-15,16.5,10.2,0.0,2023-01-15,Mostaganem,35.93,0.09,1
2023-01-16,16.6,13.5,1.1,2023-01-16,Mostaganem,35.93,0.09,1
2023-01-17,17.2,14.1,1.1,2023-01-17,Mostaganem,35.93,0.09,1
2023-01-18,15.3,11.3,12.8,2023-01-18,Mostaganem,35.93,0.09,1
2023-01-19,13.6,10.2,1.0,2023-01-19,Mostaganem,35.93,0.09,1
2023-01-20,14.8,10.8,1.6,2023-01-20,Mostaganem,35.93,0.09,1
2023-01-21,14.7,9.3,14.7,2023-01-21,Mostaganem,35.93,0.09,1
2023-01-22,11.6,6.4,0.0,2023-01-22,Mostaganem,35.93,0.09,1
2023-01-23,9.5,5.0,1.2,2023-01-23,Mostaganem,35.93,0.09,1
2023-01-24,10.7,3.7,0.0,2023-01-24,Mostaganem,35.93,0.09,1
2023-01-25,9.8,5.0,7.7,2023-01-25,Mostaganem,35.93,0.09,1
2023-01-26,10.1,6.3,6.9,2023-01-26,Mostaganem,35.93,0.09,1
2023-01-27,11.0,5.8,5.0,2023-01-27,Mostaganem,35.93,0.09,1
2023-01-28,11.3,5.0,0.3,2023-01-28,Mostaganem,35.93,0.09,1
2023-01-29,10.6,4.5,0.8,2023-01-29,Mostaganem,35.93,0.09,1
2023-01-30,11.7,4.4,0.4,2023-01-30,Mostaganem,35.93,0.09,1
2023-01-31,14.2,4.8,0.0,2023-01-31,Mostaganem,35.93,0.09,1
2023-02-01,14.2,4.8,0.0,2023-02-01,Mostaganem,35.93,0.09,2
2023-02-02,13.2,4.6,0.0,2023-02-02,Mostaganem,35.93,0.09,2
2023-02-03,12.6,6.9,0.5,2023-02-03,Mostaganem,35.93,0.09,2
2023-02-04,14.0,6.0,0.0,2023-02-04,Mostaganem,35.93,0.09,2
2023-02-05,15.5,6.7,0.0,2023-02-05,Mostaganem,35.93,0.09,2
2023-02-06,15.0,7.8,0.0,2023-02-06,Mostaganem,35.93,0.09,2
2023-02-07,14.6,6.6,0.1,2023-02-07,Mostaganem,35.93,0.09,2
2023-02-08,13.9,6.8,0.3,2023-02-08,Mostaganem,35.93,0.09,2
2023-02-09,13.3,7.5,0.7,2023-02-09,Mostaganem,35.93,0.09,2
2023-02-10,12.1,6.6,0.1,2023-02-10,Mostaganem,35.93,0.09,2
2023-02-11,15.4,7.2,0.0,2023-02-11,Mostaganem,35.93,0.09,2
2023-02-12,17.1,8.5,0.0,2023-02-12,Mostaganem,35.93,0.09,2
2023-02-13,18.0,8.9,0.0,2023-02-13,Mostaganem,35.93,0.09,2
2023-02-14,18.9,10.8,0.0,2023-02-14,Mostaganem,35.93,0.09,2
2023-02-15,17.6,12.6,0.0,2023-02-15,Mostaganem,35.93,0.09,2
2023-02-16,20.2,13.5,0.0,2023-02-16,Mostaganem,35.93,0.09,2
2023-02-17,19.2,12.0,0.3,2023-02-17,Mostaganem,35.93,0.09,2
2023-02-18,22.1,13.1,0.0,2023-02-18,Mostaganem,35.93,0.09,2
2023-02-19,22.5,13.1,0.2,2023-02-19,Mostaganem,35.93,0.09,2
2023-02-20,24.1,14.0,0.0,2023-02-20,Mostaganem,35.93,0.09,2
2023-02-21,20.8,10.8,0.0,2023-02-21,Mostaganem,35.93,0.09,2
2023-02-22,18.1,10.7,0.9,2023-02-22,Mostaganem,35.93,0.09,2
2023-02-23,19.0,9.9,0.0,2023-02-23,Mostaganem,35.93,0.09,2
2023-02-24,15.8,10.5,15.2,2023-02-24,Mostaganem,35.93,0.09,2
2023-02-25,13.3,9.7,6.3,2023-02-25,Mostaganem,35.93,0.09,2
2023-02-26,12.4,8.7,8.6,2023-02-26,Mostaganem,35.93,0.09,2
2023-02-27,10.9,7.3,1.0,2023-02-27,Mostaganem,35.93,0.09,2
2023-02-28,11.6,5.6,0.3,2023-02-28,Mostaganem,35.93,0.09,2
2023-03-01,13.9,5.4,1.4,2023-03-01,Mostaganem,35.93,0.09,3
2023-03-02,12.1,5.3,0.8,2023-03-02,Mostaganem,35.93,0.09,3
2023-03-03,13.7,5.8,0.0,2023-03-03,Mostaganem,35.93,0.09,3
2023-03-04,15.7,6.0,0.0,2023-03-04,Mostaganem,35.93,0.09,3
2023-03-05,18.2,6.6,0.0,2023-03-05,Mostaganem,35.93,0.09,3
2023-03-06,16.4,11.8,2.0,2023-03-06,Mostaganem,35.93,0.09,3
2023-03-07,18.4,12.9,4.3,2023-03-07,Mostaganem,35.93,0.09,3
2023-03-08,19.5,13.6,0.0,2023-03-08,Mostaganem,35.93,0.09,3
2023-03-09,20.1,13.8,0.0,2023-03-09,Mostaganem,35.93,0.09,3
2023-03-10,19.1,14.6,0.0,2023-03-10,Mostaganem,35.93,0.09,3
2023-03-11,20.3,13.6,0.0,2023-03-11,Mostaganem,35.93,0.09,3
2023-03-12,20.9,13.6,0.0,2023-03-12,Mostaganem,35.93,0.09,3
2023-03-13,24.6,14.3,0.0,2023-03-13,Mostaganem,35.93,0.09,3
2023-03-14,18.3,13.3,0.0,2023-03-14,Mostaganem,35.93,0.09,3
2023-03-15,20.3,9.3,0.0,2023-03-15,Mostaganem,35.93,0.09,3
2023-03-16,22.2,13.0,0.0,2023-03-16,Mostaganem,35.93,0.09,3
2023-03-17,17.2,11.8,0.0,2023-03-17,Mostaganem,35.93,0.09,3
2023-03-18,17.6,13.1,0.7,2023-03-18,Mostaganem,35.93,0.09,3
2023-03-19,17.9,11.6,0.0,2023-03-19,Mostaganem,35.93,0.09,3
2023-03-20,17.3,9.9,0.2,2023-03-20,Mostaganem,35.93,0.09,3
2023-03-21,17.3,9.4,0.0,2023-03-21,Mostaganem,35.93,0.09,3
2023-03-22,19.5,9.1,0.0,2023-03-22,Mostaganem,35.93,0.09,3
2023-03-23,20.5,9.6,0.0,2023-03-23,Mostaganem,35.93,0.09,3
2023-03-24,22.0,11.0,0.0,2023-03-24,Mostaganem,35.93,0.09,3
2023-03-25,21.3,12.4,0.0,2023-03-25,Mostaganem,35.93,0.09,3
2023-03-26,22.2,11.7,0.0,2023-03-26,Mostaganem,35.93,0.09,3
2023-03-27,22.1,13.3,0.0,2023-03-27,Mostaganem,35.93,0.09,3
2023-03-28,21.2,11.2,0.0,2023-03-28,Mostaganem,35.93,0.09,3
2023-03-29,22.2,9.6,0.0,2023-03-29,Mostaganem,35.93,0.09,3
2023-03-30,19.9,12.4,0.0,2023-03-30,Mostaganem,35.93,0.09,3
2023-03-31,22.9,15.6,0.0,2023-03-31,Mostaganem,35.93,0.09,3
2023-04-01,20.5,16.2,0.0,2023-04-01,Mostaganem,35.93,0.09,4
2023-04-02,18.6,11.1,0.1,2023-04-02,Mostaganem,35.93,0.09,4
2023-04-03,19.0,10.3,0.0,2023-04-03,Mostaganem,35.93,0.09,4
2023-04-04,20.0,8.8,0.0,2023-04-04,Mostaganem,35.93,0.09,4
2023-04-05,21.9,12.3,0.0,2023-04-05,Mostaganem,35.93,0.09,4
2023-04-06,22.0,13.0,0.0,2023-04-06,Mostaganem,35.93,0.09,4
2023-04-07,19.0,8.3,0.0,2023-04-07,Mostaganem,35.93,0.09,4
2023-04-08,21.2,9.1,0.0,2023-04-08,Mostaganem,35.93,0.09,4
2023-04-09,19.3,10.1,0.0,2023-04-09,Mostaganem,35.93,0.09,4
2023-04-10,23.7,11.6,0.0,2023-04-10,Mostaganem,35.93,0.09,4
2023-04-11,26.2,14.8,0.0,2023-04-11,Mostaganem,35.93,0.09,4
2023-04-12,24.5,16.4,0.0,2023-04-12,Mostaganem,35.93,0.09,4
2023-04-13,20.3,15.9,0.5,2023-04-13,Mostaganem,35.93,0.09,4
2023-04-14,20.7,13.5,0.0,2023-04-14,Mostaganem,35.93,0.09,4
2023-04-15,21.7,14.9,0.0,2023-04-15,Mostaganem,35.93,0.09,4
2023-04-16,21.6,13.4,0.0,2023-04-16,Mostaganem,35.93,0.09,4
2023-04-17,21.2,10.3,0.0,2023-04-17,Mostaganem,35.93,0.09,4
2023-04-18,23.2,10.6,0.0,2023-04-18,Mostaganem,35.93,0.09,4
2023-04-19,21.0,14.4,0.2,2023-04-19,Mostaganem,35.93,0.09,4
2023-04-20,19.0,13.1,0.2,2023-04-20,Mostaganem,35.93,0.09,4
2023-04-21,21.7,9.8,0.0,2023-04-21,Mostaganem,35.93,0.09,4
2023-04-22,22.0,12.7,0.0,2023-04-22,Mostaganem,35.93,0.09,4
2023-04-23,21.8,15.0,0.0,2023-04-23,Mostaganem,35.93,0.09,4
2023-04-24,24.3,15.2,0.0,2023-04-24,Mostaganem,35.93,0.09,4
2023-04-25,26.6,14.4,0.0,2023-04-25,Mostaganem,35.93,0.09,4
2023-04-26,27.4,15.3,0.0,2023-04-26,Mostaganem,35.93,0.09,4
2023-04-27,27.3,16.8,0.0,2023-04-27,Mostaganem,35.93,0.09,4
2023-04-28,31.3,18.7,0.0,2023-04-28,Mostaganem,35.93,0.09,4
2023-04-29,26.5,18.4,0.3,2023-04-29,Mostaganem,35.93,0.09,4
2023-04-30,24.6,17.5,0.2,2023-04-30,Mostaganem,35.93,0.09,4
2023-05-01,24.0,16.6,0.0,2023-05-01,Mostaganem,35.93,0.09,5
2023-05-02,27.4,16.3,0.0,2023-05-02,Mostaganem,35.93,0.09,5
2023-05-03,26.3,18.3,0.0,2023-05-03,Mostaganem,35.93,0.09,5
2023-05-04,21.9,16.8,0.0,2023-05-04,Mostaganem,35.93,0.09,5
2023-05-05,23.9,16.3,0.0,2023-05-05,Mostaganem,35.93,0.09,5
2023-05-06,20.8,17.0,0.5,2023-05-06,Mostaganem,35.93,0.09,5
2023-05-07,22.7,15.7,0.0,2023-05-07,Mostaganem,35.93,0.09,5
2023-05-08,23.2,14.1,0.0,2023-05-08,Mostaganem,35.93,0.09,5
2023-05-09,26.9,15.8,0.0,2023-05-09,Mostaganem,35.93,0.09,5
2023-05-10,24.4,18.3,0.0,2023-05-10,Mostaganem,35.93,0.09,5
2023-05-11,25.4,17.5,0.0,2023-05-11,Mostaganem,35.93,0.09,5
2023-05-12,23.3,15.4,0.0,2023-05-12,Mostaganem,35.93,0.09,5
2023-05-13,20.5,15.7,0.8,2023-05-13,Mostaganem,35.93,0.09,5
2023-05-14,20.1,13.2,0.4,2023-05-14,Mostaganem,35.93,0.09,5
2023-05-15,22.3,14.5,0.0,2023-05-15,Mostaganem,35.93,0.09,5
2023-05-16,23.1,16.3,0.0,2023-05-16,Mostaganem,35.93,0.09,5
2023-05-17,22.9,16.4,2.6,2023-05-17,Mostaganem,35.93,0.09,5
2023-05-18,21.0,14.6,0.2,2023-05-18,Mostaganem,35.93,0.09,5
2023-05-19,20.1,14.8,0.5,2023-05-19,Mostaganem,35.93,0.09,5
2023-05-20,21.0,13.3,0.0,2023-05-20,Mostaganem,35.93,0.09,5
2023-05-21,26.9,15.2,0.8,2023-05-21,Mostaganem,35.93,0.09,5
2023-05-22,21.5,16.1,1.4,2023-05-22,Mostaganem,35.93,0.09,5
2023-05-23,20.3,14.2,0.6,2023-05-23,Mostaganem,35.93,0.09,5
2023-05-24,20.5,15.1,0.1,2023-05-24,Mostaganem,35.93,0.09,5
2023-05-25,21.3,15.6,1.1,2023-05-25,Mostaganem,35.93,0.09,5
2023-05-26,26.2,15.0,0.0,2023-05-26,Mostaganem,35.93,0.09,5
2023-05-27,31.6,19.3,0.7,2023-05-27,Mostaganem,35.93,0.09,5
2023-05-28,20.4,17.7,1.7,2023-05-28,Mostaganem,35.93,0.09,5
2023-05-29,21.7,16.4,0.4,2023-05-29,Mostaganem,35.93,0.09,5
2023-05-30,22.2,16.2,0.0,2023-05-30,Mostaganem,35.93,0.09,5
2023-05-31,22.3,15.8,0.0,2023-05-31,Mostaganem,35.93,0.09,5
2023-06-01,26.2,15.9,0.0,2023-06-01,Mostaganem,35.93,0.09,6
2023-06-02,23.8,19.6,1.2,2023-06-02,Mostaganem,35.93,0.09,6
2023-06-03,24.5,18.0,12.2,2023-06-03,Mostaganem,35.93,0.09,6
2023-06-04,23.2,16.9,0.0,2023-06-04,Mostaganem,35.93,0.09,6
2023-06-05,24.8,16.9,0.0,2023-06-05,Mostaganem,35.93,0.09,6
2023-06-06,27.9,16.7,0.0,2023-06-06,Mostaganem,35.93,0.09,6
2023-06-07,28.5,20.0,0.0,2023-06-07,Mostaganem,35.93,0.09,6
2023-06-08,27.5,19.4,0.2,2023-06-08,Mostaganem,35.93,0.09,6
2023-06-09,24.7,19.4,3.5,2023-06-09,Mostaganem,35.93,0.09,6
2023-06-10,24.9,18.7,0.0,2023-06-10,Mostaganem,35.93,0.09,6
2023-06-11,25.4,17.8,0.0,2023-06-11,Mostaganem,35.93,0.09,6
2023-06-12,25.7,18.8,0.0,2023-06-12,Mostaganem,35.93,0.09,6
2023-06-13,25.3,20.1,0.0,2023-06-13,Mostaganem,35.93,0.09,6
2023-06-14,24.6,19.5,0.0,2023-06-14,Mostaganem,35.93,0.09,6
2023-06-15,28.1,18.0,0.0,2023-06-15,Mostaganem,35.93,0.09,6
2023-06-16,31.7,19.6,0.0,2023-06-16,Mostaganem,35.93,0.09,6
2023-06-17,30.3,19.2,0.0,2023-06-17,Mostaganem,35.93,0.09,6
2023-06-18,28.3,22.7,0.0,2023-06-18,Mostaganem,35.93,0.09,6
2023-06-19,25.3,20.8,0.2,2023-06-19,Mostaganem,35.93,0.09,6
2023-06-20,26.7,19.6,0.0,2023-06-20,Mostaganem,35.93,0.09,6
2023-06-21,27.7,19.4,0.0,2023-06-21,Mostaganem,35.93,0.09,6
2023-06-22,26.6,20.0,0.0,2023-06-22,Mostaganem,35.93,0.09,6
